과목,학년,강좌번호,교과목명,교과목번호,학점,시간,담당교수,단계,시간및강의실,비고
[성서와인간이해],,0001, 성서와인간이해,교필127,2,2,김준, , 월11:00-12:50(Y8114), 블렌디드러닝강좌
[성서와인간이해],,0002, 성서와인간이해,교필127,2,2,김준, , 월13:00-14:50(Y8114), 블렌디드러닝강좌
[성서와인간이해],,0003, 성서와인간이해,교필127,2,2,김준, , 월15:00-16:50(Y8114), 블렌디드러닝강좌
[성서와인간이해],,0004, 성서와인간이해,교필127,2,2,황훈식, , 화09:00-10:50(Y22217), 블렌디드러닝강좌
[성서와인간이해],,0005, 성서와인간이해,교필127,2,2,황훈식, , 화15:00-16:50(Y8114), 블렌디드러닝강좌
[성서와인간이해],,0006, 성서와인간이해,교필127,2,2,문성찬, , 수09:00-10:50(Y22217), 블렌디드러닝강좌
[성서와인간이해],,0007, 성서와인간이해,교필127,2,2,박용수, , 수09:00-10:50(Y8114), 외국인학생 전용강좌
[성서와인간이해],,0008, 성서와인간이해,교필127,2,2,황훈식, , 수15:00-16:50(Y8114), 블렌디드러닝강좌
[성서와인간이해],,0009, 성서와인간이해,교필127,2,2,지상태, , 금09:00-10:50(Y8114), 블렌디드러닝강좌
[성서와인간이해],,0010, 성서와인간이해,교필127,2,2,지상태, , 금11:00-12:50(Y8114), 블렌디드러닝강좌
[채  플],,0011, 채플,교필101,0,1,교목실, , 월11:00-11:50(Y22217), N/P
[채  플],,0012, 채플,교필101,0,1,교목실, , 월12:00-12:50(Y22217), N/P
[채  플],,0013, 채플,교필101,0,1,교목실, , 화11:00-11:50(Y22217)," 영어채플, N/P"
[채  플],,0014, 채플,교필101,0,1,교목실, , 화12:00-12:50(Y22217), N/P
[채  플],,0015, 채플,교필101,0,1,교목실, , 수11:00-11:50(Y22217), N/P
[채  플],,0016, 채플,교필101,0,1,교목실, , 수12:00-12:50(Y22217), N/P
[영  어],,0055, 영어1,교필106,2,2,엄혜영, ," 월11:00-11:50(Y9528), 수11:00-11:50(Y9528)", 
[영  어],,0056, 영어1,교필106,2,2,엄혜영, ," 월13:00-13:50(Y9528), 수13:00-13:50(Y9528)", 
[영  어],,0057, 영어1,교필106,2,2,엄혜영, ," 월14:00-14:50(Y9528), 수14:00-14:50(Y9528)", 
[영  어],,0058, 영어1,교필106,2,2,엄용희, ," 화10:00-10:50(Y9522), 목10:00-10:50(Y9522)", 
[영  어],,0059, 영어1,교필106,2,2,엄용희, ," 화11:00-11:50(Y9522), 목11:00-11:50(Y9522)", 
[영  어],,0060, 영어1,교필106,2,2,엄용희, ," 화14:00-14:50(Y9522), 목14:00-14:50(Y9522)", 
[영  어],,0061, 영어1,교필106,2,2,엄용희, ," 화15:00-15:50(Y9522), 목15:00-15:50(Y9522)", 
[영  어],,0062, 영어1,교필106,2,2,김희진, ," 화11:00-11:50(Y9530), 목11:00-11:50(Y9530)", 
[영  어],,0063, 영어1,교필106,2,2,김희진, ," 화12:00-12:50(Y9530), 목12:00-12:50(Y9530)", 
[영  어],,0064, 영어1,교필106,2,2,김희진, ," 화14:00-14:50(Y9530), 목14:00-14:50(Y9530)", 
[영  어],,0065, 영어1,교필106,2,2,김희진, ," 화15:00-15:50(Y9530), 목15:00-15:50(Y9530)", 
[영  어],,0066, 영어1,교필106,2,2,서정아, ," 월10:00-10:50(Y8107), 수10:00-10:50(Y8107)", 
[영  어],,0067, 영어1,교필106,2,2,서정아, ," 월11:00-11:50(Y8107), 수11:00-11:50(Y8107)", 
[영  어],,0068, 영어1,교필106,2,2,서정아, ," 월13:00-13:50(Y8107), 수13:00-13:50(Y8107)", 
[영  어],,0069, 영어1,교필106,2,2,서정아, ," 월14:00-14:50(Y8107), 수14:00-14:50(Y8107)", 
[영  어],,0070, 영어1,교필106,2,2,이보경, ," 화11:00-11:50(Y8110), 목11:00-11:50(Y8110)", 
[영  어],,0071, 영어1,교필106,2,2,이보경, ," 화12:00-12:50(Y8110), 목12:00-12:50(Y8110)", 
[영  어],,0072, 영어1,교필106,2,2,이보경, ," 화14:00-14:50(Y8110), 목14:00-14:50(Y8110)", 
[영  어],,0073, 영어1,교필106,2,2,이보경, ," 화15:00-15:50(Y8110), 목15:00-15:50(Y8110)", 
[영  어],,0074, 영어1,교필106,2,2,김은영, ," 수10:00-10:50(Y9501), 금10:00-10:50(Y9501)", 
[영  어],,0075, 영어1,교필106,2,2,김은영, ," 수11:00-11:50(Y9501), 금11:00-11:50(Y9501)", 
[영  어],,0076, 영어1,교필106,2,2,김은영, , 화18:40-20:15(Y9501), 스포츠지도학 전용강좌
[영  어],,1265, 영어1,교필106,2,2,김은영, ," 수12:00-12:50(Y9501), 금12:00-12:50(Y9501)", 
[영  어],,0077, 영어2,교필107,2,2,김희진, ," 월11:00-11:50(Y9530), 수11:00-11:50(Y9530)", 
[영  어],,0078, 영어2,교필107,2,2,김희진, ," 월12:00-12:50(Y9530), 수12:00-12:50(Y9530)", 
[영  어],,0079, 영어2,교필107,2,2,김희진, ," 월14:00-14:50(Y9530), 수14:00-14:50(Y9530)", 
[영  어],,0138, 영어3,교필123,2,2,엄용희, ," 월10:00-10:50(Y9522), 수10:00-10:50(Y9522)", 
[영  어],,0139, 영어3,교필123,2,2,엄용희, ," 월11:00-11:50(Y9522), 수11:00-11:50(Y9522)", 
[영  어],,0140, 영어3,교필123,2,2,엄용희, ," 월14:00-14:50(Y9522), 수14:00-14:50(Y9522)", 
[영  어],,0141, 영어3,교필123,2,2,엄용희, ," 월15:00-15:50(Y9522), 수15:00-15:50(Y9522)", 
[영  어],,0142, 영어3,교필123,2,2,엄혜영, ," 화11:00-11:50(Y9528), 목11:00-11:50(Y9528)", 
[영  어],,0143, 영어3,교필123,2,2,엄혜영, ," 화12:00-12:50(Y9528), 목12:00-12:50(Y9528)", 
[영  어],,0144, 영어3,교필123,2,2,엄혜영, ," 화14:00-14:50(Y9528), 목14:00-14:50(Y9528)", 
[영  어],,0145, 영어3,교필123,2,2,엄혜영, ," 화15:00-15:50(Y9528), 목15:00-15:50(Y9528)", 
[영  어],,0146, 영어3,교필123,2,2,이보경, ," 월11:00-11:50(Y8110), 수11:00-11:50(Y8110)", 
[영  어],,0147, 영어3,교필123,2,2,이보경, ," 월12:00-12:50(Y8110), 수12:00-12:50(Y8110)", 
[영  어],,0148, 영어3,교필123,2,2,이보경, ," 월14:00-14:50(Y8110), 수14:00-14:50(Y8110)", 
[영  어],,0149, 영어3,교필123,2,2,이보경, ," 월15:00-15:50(Y8110), 수15:00-15:50(Y8110)", 
[영어회화],,0080, 영어회화1,교필108,1,2,데본, ," 월10:00-10:50(Y9230), 수10:00-10:50(Y9230)", 
[영어회화],,0081, 영어회화1,교필108,1,2,데본, ," 월11:00-11:50(Y9230), 수11:00-11:50(Y9230)", 
[영어회화],,0082, 영어회화1,교필108,1,2,데본, ," 월14:00-14:50(Y9230), 수14:00-14:50(Y9230)", 
[영어회화],,0083, 영어회화1,교필108,1,2,데본, ," 월15:00-15:50(Y9230), 수15:00-15:50(Y9230)", 
[영어회화],,0084, 영어회화1,교필108,1,2,황혜리, ," 수09:00-09:50(Y9232), 금09:00-09:50(Y9232)", 
[영어회화],,0085, 영어회화1,교필108,1,2,황혜리, ," 수10:00-10:50(Y9232), 금10:00-10:50(Y9232)", 
[영어회화],,0086, 영어회화1,교필108,1,2,황혜리, ," 수13:00-13:50(Y9203), 금13:00-13:50(Y9203)", 
[영어회화],,0087, 영어회화1,교필108,1,2,황혜리, ," 수14:00-14:50(Y9232), 금14:00-14:50(Y9232)", 
[영어회화],,0088, 영어회화1,교필108,1,2,아벤샤인, ," 수09:00-09:50(Y9236), 금09:00-09:50(Y9236)", 
[영어회화],,0089, 영어회화1,교필108,1,2,아벤샤인, ," 수10:00-10:50(Y9236), 금10:00-10:50(Y9236)", 
[영어회화],,0090, 영어회화1,교필108,1,2,아벤샤인, ," 수13:00-13:50(Y9236), 금13:00-13:50(Y9236)", 
[영어회화],,0091, 영어회화1,교필108,1,2,아벤샤인, ," 수14:00-14:50(Y9236), 금14:00-14:50(Y9236)", 
[영어회화],,0092, 영어회화1,교필108,1,2,미배정, ," 화11:00-11:50(Y9201), 목11:00-11:50(Y9201)", 신규임용예정
[영어회화],,0093, 영어회화1,교필108,1,2,미배정, ," 화12:00-12:50(Y9201), 목12:00-12:50(Y9201)", 신규임용예정
[영어회화],,0094, 영어회화1,교필108,1,2,미배정, ," 화15:00-15:50(Y9201), 목15:00-15:50(Y9201)", 신규임용예정
[영어회화],,0095, 영어회화1,교필108,1,2,미배정, ," 화16:00-16:50(Y9201), 목16:00-16:50(Y9201)", 신규임용예정
[영어회화],,0096, 영어회화1,교필108,1,2,브랜트덕스, ," 월10:00-10:50(Y9238), 수10:00-10:50(Y9238)", 
[영어회화],,0097, 영어회화1,교필108,1,2,브랜트덕스, ," 월11:00-11:50(Y9238), 수11:00-11:50(Y9238)", 
[영어회화],,0098, 영어회화1,교필108,1,2,브랜트덕스, ," 월13:00-13:50(Y9238), 수13:00-13:50(Y9238)", 
[영어회화],,0099, 영어회화1,교필108,1,2,브랜트덕스, ," 월14:00-14:50(Y9238), 수14:00-14:50(Y9238)", 
[영어회화],,0100, 영어회화1,교필108,1,2,브랜트덕스, , 월18:40-20:15(Y9238), 스포츠지도학 전용강좌
[영어회화],,0101, 영어회화2,교필109,1,2,에릭스톨즈, ," 월10:00-10:50(Y9203), 수10:00-10:50(Y9203)", 
[영어회화],,0102, 영어회화2,교필109,1,2,에릭스톨즈, ," 월11:00-11:50(Y9203), 수11:00-11:50(Y9203)", 
[영어회화],,0103, 영어회화2,교필109,1,2,에릭스톨즈, ," 월12:00-12:50(Y9203), 수12:00-12:50(Y9203)", 
[영어회화],,0104, 영어회화2,교필109,1,2,에릭스톨즈, ," 월14:00-14:50(Y9203), 수14:00-14:50(Y9203)", 
[영어회화],,0105, 영어회화2,교필109,1,2,에릭스톨즈, ," 월15:00-15:50(Y9203), 수15:00-15:50(Y9203)", 
[영어회화],,0106, 영어회화2,교필109,1,2,에릭스톨즈, ," 월16:00-16:50(Y9203), 수16:00-16:50(Y9203)", 
[영어회화],,0107, 영어회화2,교필109,1,2,에릭스톨즈, ," 화10:00-10:50(Y9203), 목10:00-10:50(Y9203)", 
[영어회화],,0108, 영어회화2,교필109,1,2,에릭스톨즈, ," 화11:00-11:50(Y9203), 목11:00-11:50(Y9203)", 
[영어회화],,0109, 영어회화2,교필109,1,2,에릭스톨즈, ," 화12:00-12:50(Y9203), 목12:00-12:50(Y9203)", 
[영어회화],,0150, 영어회화3,교필125,1,2,리우빅터, ," 화11:00-11:50(Y9236), 목11:00-11:50(Y9236)", 
[영어회화],,0151, 영어회화3,교필125,1,2,리우빅터, ," 화12:00-12:50(Y9236), 목12:00-12:50(Y9236)", 
[영어회화],,0152, 영어회화3,교필125,1,2,리우빅터, ," 화15:00-15:50(Y9236), 목15:00-15:50(Y9236)", 
[영어회화],,0153, 영어회화3,교필125,1,2,리우빅터, ," 화16:00-16:50(Y9236), 목16:00-16:50(Y9236)", 
[영어회화],,0154, 영어회화3,교필125,1,2,크리스토퍼리더, ," 월09:00-09:50(Y9201), 수09:00-09:50(Y9201)", 
[영어회화],,0155, 영어회화3,교필125,1,2,크리스토퍼리더, ," 월10:00-10:50(Y9201), 수10:00-10:50(Y9201)", 
[영어회화],,0156, 영어회화3,교필125,1,2,크리스토퍼리더, ," 월13:00-13:50(Y9201), 수13:00-13:50(Y9201)", 
[영어회화],,0157, 영어회화3,교필125,1,2,크리스토퍼리더, ," 월14:00-14:50(Y9201), 수14:00-14:50(Y9201)", 
[기타교양필수],,0017, 현대사회와기독교윤리,교필102,2,2,김진옥, , 월09:00-10:50(Y8114), 
[기타교양필수],,0018, 현대사회와기독교윤리,교필102,2,2,고형상, , 월13:00-14:50(Y2532), 
[기타교양필수],,0019, 현대사회와기독교윤리,교필102,2,2,고형상, , 월15:00-16:50(Y2532), 
[기타교양필수],,0020, 현대사회와기독교윤리,교필102,2,2,고형상, , 화12:00-13:50(Y8114), 
[기타교양필수],,0021, 현대사회와기독교윤리,교필102,2,2,고형상, , 화15:00-16:50(Y2529), 
[기타교양필수],,0022, 현대사회와기독교윤리,교필102,2,2,김진옥, , 수09:00-10:50(Y2532), 
[기타교양필수],,0023, 현대사회와기독교윤리,교필102,2,2,김진옥, , 목10:00-11:50(Y8114), 
[기타교양필수],,0024, 현대사회와기독교윤리,교필102,2,2,김진옥, , 목15:00-16:50(Y8114), 
[기타교양필수],,0025, 종교와과학,교필103,2,2,정용균, , 수15:00-16:50(Y2532), 
[기타교양필수],,0026, 종교와과학,교필103,2,2,정용균, , 목13:00-14:50(Y2523), 
[기타교양필수],,0027, 종교와과학,교필103,2,2,정용균, , 목15:00-16:50(Y2523), 
[기타교양필수],,0028, 글쓰기,교필104,3,3,김현양, ," 월13:00-14:50(Y117), 수14:00-14:50(Y117)", 
[기타교양필수],,0029, 글쓰기,교필104,3,3,김현양, ," 월15:00-16:50(Y117), 수15:00-15:50(Y117)", 
[기타교양필수],,0030, 글쓰기,교필104,3,3,김현양, ," 화10:00-11:50(Y117), 목10:00-10:50(Y117)", 
[기타교양필수],,0031, 글쓰기,교필104,3,3,김현양, ," 화13:00-14:50(Y117), 목14:00-14:50(Y117)", 
[기타교양필수],,0032, 글쓰기,교필104,3,3,김현양, ," 화15:00-16:50(Y117), 목15:00-15:50(Y117)", 
[기타교양필수],,0033, 글쓰기,교필104,3,3,남수경, ," 월11:00-12:50(Y9232), 수11:00-11:50(Y9232)", 
[기타교양필수],,0034, 글쓰기,교필104,3,3,남수경, ," 화10:00-11:50(Y9232), 목11:00-11:50(Y9232)", 
[기타교양필수],,0035, 글쓰기,교필104,3,3,남수경, ," 화12:00-13:50(Y9232), 목12:00-12:50(Y9232)", 
[기타교양필수],,0036, 글쓰기,교필104,3,3,남수경, ," 화15:00-16:50(Y9232), 목15:00-15:50(Y9232)", 
[기타교양필수],,0037, 글쓰기,교필104,3,3,김인옥, ," 월09:00-10:50(Y9027), 수10:00-10:50(Y9027)", 
[기타교양필수],,0038, 글쓰기,교필104,3,3,김인옥, ," 월11:00-12:50(Y9027), 수11:00-11:50(Y9027)", 
[기타교양필수],,0039, 글쓰기,교필104,3,3,김인옥, ," 월13:00-14:50(Y9027), 수13:00-13:50(Y9027)", 
[기타교양필수],,0040, 글쓰기,교필104,3,3,오은엽, ," 월13:00-14:50(Y9029), 수14:00-14:50(Y9029)", 
[기타교양필수],,0041, 글쓰기,교필104,3,3,오은엽, ," 월15:00-16:50(Y9029), 수15:00-15:50(Y9029)", 
[기타교양필수],,0042, 글쓰기,교필104,3,3,오은엽, ," 화12:00-13:50(Y9029), 목12:00-12:50(Y9029)", 
[기타교양필수],,0043, 글쓰기,교필104,3,3,이가원, , 목13:00-15:50(Y8014), 외국인학생 전용강좌
[기타교양필수],,0044, 발표와토의,교필105,3,3,김복순, ," 월11:00-11:50(Y9524), 수11:00-12:50(Y9524)", 
[기타교양필수],,0045, 발표와토의,교필105,3,3,김복순, ," 월13:00-14:50(Y9524), 수14:00-14:50(Y9524)", 
[기타교양필수],,0046, 발표와토의,교필105,3,3,김복순, ," 월15:00-16:50(Y9524), 수15:00-15:50(Y9524)", 
[기타교양필수],,0047, 발표와토의,교필105,3,3,김복순, ," 화11:00-12:50(Y9524), 목11:00-11:50(Y9524)", 
[기타교양필수],,0048, 발표와토의,교필105,3,3,김복순, ," 화14:00-14:50(Y9524), 목13:00-14:50(Y9524)", 
[기타교양필수],,0049, 발표와토의,교필105,3,3,김복순, ," 화15:00-16:50(Y9524), 수16:00-16:50(Y9524)", 
[기타교양필수],,0050, 발표와토의,교필105,3,3,남수경, ," 월13:00-14:50(Y9232), 수13:00-13:50(Y9232)", 
[기타교양필수],,0051, 발표와토의,교필105,3,3,김인옥, ," 화12:00-13:50(Y9027), 목13:00-13:50(Y9027)", 
[기타교양필수],,0052, 발표와토의,교필105,3,3,김인옥, ," 화14:00-15:50(Y9027), 목14:00-14:50(Y9027)", 
[기타교양필수],,0053, 발표와토의,교필105,3,3,오은엽, ," 월10:00-11:50(Y9029), 수11:00-11:50(Y9029)", 
[기타교양필수],,0054, 발표와토의,교필105,3,3,오은엽, ," 화11:00-11:50(Y9027), 목10:00-11:50(Y9027)", 
[기타교양필수],,0131, 기독교와문화,교필122,2,2,김상덕, , 월09:00-10:50(Y2532), 
[기타교양필수],,0132, 기독교와문화,교필122,2,2,김상덕, , 월11:00-12:50(Y2532), 
[기타교양필수],,0133, 기독교와문화,교필122,2,2,김신자, , 월13:00-14:50(Y8014), 
[기타교양필수],,0134, 기독교와문화,교필122,2,2,김신자, , 월15:00-16:50(Y8014), 
[기타교양필수],,0135, 기독교와문화,교필122,2,2,황훈식, , 목10:00-11:50(Y2532), 
[기타교양필수],,0136, 기독교와문화,교필122,2,2,박진숙, , 목15:00-16:50(Y2532), 
[기타교양필수],,0137, 기독교와문화,교필122,2,2,하쥬리, , 금11:00-12:50(Y2532), 
[기타교양필수],,0185, 4차산업혁명과미래사회진로선택,교필141,2,2,이한림, , 화12:00-13:50(Y9014)," 화학과전용(타학과 수강불가), N/P"
[기타교양필수],,0186, 4차산업혁명과미래사회진로선택,교필141,2,2,이성훈, , 수14:00-15:50(Y12243)," 산업디자인전공전용(타학과 수강불가), N/P"
[기타교양필수],,0187, 4차산업혁명과미래사회진로선택,교필141,2,2,오동우, , 월10:00-11:50(Y12228)," 시각디자인전공전용(타학과 수강불가), N/P"
[기타교양필수],,0188, 4차산업혁명과미래사회진로선택,교필141,2,2,미배정, , 목10:00-11:50(Y9014)," 영상디자인전공전용(타학과 수강불가), N/P"
[기타교양필수],,0189, 4차산업혁명과미래사회진로선택,교필141,2,2,홍은경, , 화13:00-14:50(Y2339)," 피아노전공전용(타학과 수강불가),  N/P"
[기타교양필수],,0190, 4차산업혁명과미래사회진로선택,교필141,2,2,양지영, , 수10:00-11:50(Y2339)," 성악전공전용(타학과 수강불가), N/P"
[기타교양필수],,0191, 4차산업혁명과미래사회진로선택,교필141,2,2,이복남, , 화11:00-12:50(Y2337)," 작곡전공전용(타학과 수강불가), N/P"
[기타교양필수],,0192, 4차산업혁명과미래사회진로선택,교필141,2,2,정지연, , 수10:00-11:50(Y2523)," 영화전공전용(타학과 수강불가), N/P"
[기타교양필수],,0193, 4차산업혁명과미래사회진로선택,교필141,2,2,이태원, , 수11:00-12:50(Y2119)," 뮤지컬공연전용(타학과 수강불가), N/P"
[기타교양필수],,0194, 4차산업혁명과미래사회진로선택,교필141,2,2,이창로, , 금10:00-11:50(Y8317)," 생명과학정보학과전용(타학과 수강불가), N/P"
[기타교양필수],,0195, 4차산업혁명과미래사회진로선택,교필141,2,2,이응신, , 목09:00-10:50(Y2523)," 건축학부전용(타학과 수강불가), N/P"
[기타교양필수],,0196, 4차산업혁명과미래사회진로선택,교필141,2,2,이응신, , 목11:00-12:50(Y2523)," 건축학부전용(타학과 수강불가), N/P"
[기타교양필수],,0197, 4차산업혁명과미래사회진로선택,교필141,2,2,김영기, , 월15:00-16:50(Y23526)," 수학과전용(타학과 수강불가), N/P"
[기타교양필수],,0198, 4차산업혁명과미래사회진로선택,교필141,2,2,최신식, , 월12:00-13:50(Y9010)," 식품영양학과전용(타학과 수강불가), N/P"
[기타교양필수],,0199, 4차산업혁명과미래사회진로선택,교필141,2,2,김재완, , 수11:00-12:50(Y23511)," 물리학과전용(타학과 수강불가), N/P"
[기타교양필수],,0200, 4차산업혁명과미래사회진로선택,교필141,2,2,장성익, , 목14:00-15:50(Y2529)," 전기공학과 전용(타학과 수강불가), N/P"
[기타교양필수],,0201, 4차산업혁명과미래사회진로선택,교필141,2,2,미배정, , 수14:00-15:50(Y9010)," 전기공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0202, 4차산업혁명과미래사회진로선택,교필141,2,2,최우영, , 월16:00-17:50(Y19109)," 전자공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0203, 4차산업혁명과미래사회진로선택,교필141,2,2,최우영, , 수16:00-17:50(Y19109)," 전자공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0204, 4차산업혁명과미래사회진로선택,교필141,2,2,조성용, , 화13:00-14:50(Y23721)," 신소재공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0205, 4차산업혁명과미래사회진로선택,교필141,2,2,송효종, , 수13:00-14:50(Y8345)," 환경에너지공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0206, 4차산업혁명과미래사회진로선택,교필141,2,2,김진수, , 수10:00-11:50(Y9508)," 컴퓨터공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0207, 4차산업혁명과미래사회진로선택,교필141,2,2,김진수, , 수13:00-14:50(Y9508)," 컴퓨터공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0208, 4차산업혁명과미래사회진로선택,교필141,2,2,장재덕, , 수16:00-17:50(Y123)," 기계공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0209, 4차산업혁명과미래사회진로선택,교필141,2,2,김정수, , 화15:00-16:50(Y439)," 산업경영공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0210, 4차산업혁명과미래사회진로선택,교필141,2,2,박호철, , 화16:00-17:50(Y5301)," 교통공학과전용(타학과 수강불가), N/P"
[기타교양필수],,1284, 4차산업혁명과미래사회진로선택,교필141,2,2,김인택, , 수10:00-11:50(Y5609)," 정보통신공학과전용(타학과 수강불가), N/P"
[기타교양필수],,0213, 한국어연습2,교필143,1,2,황혜란, , 금11:00-12:50(Y8110), TOPIK 4급미만 외국인학생 전용강좌
[기타교양필수],,0214, 한국어연습4,교필145,1,2,황혜란, , 금13:00-14:50(Y8110), TOPIK 4급이상 외국인학생 전용강좌
[기타교양필수],,0215, 한국어2,교필147,2,2,황혜란, , 금09:00-10:50(Y8110), TOPIK 4급미만 외국인학생 전용강좌
[기타교양필수],,0216, 한국어4,교필149,2,2,임우열, , 화10:00-11:50(Y8114), TOPIK 4급이상 외국인학생 전용강좌
[핵심교양과목],,0110, 철학과인간,교선110,3,3,손성우, ," 화09:00-10:50(Y2535), 목09:00-09:50(Y2535)", 
[핵심교양과목],,0111, 철학과인간,교선110,3,3,손성우, ," 화11:00-11:50(Y2535), 목10:00-11:50(Y2535)", 
[핵심교양과목],,0112, 철학과인간,교선110,3,3,손성우, ," 화14:00-14:50(Y2535), 목13:00-14:50(Y2535)", 
[핵심교양과목],,0113, 철학과인간,교선110,3,3,손성우, ," 화15:00-16:50(Y2535), 목15:00-15:50(Y2535)", 
[핵심교양과목],,0114, 철학과인간,교선110,3,3,손성우, ," 월13:00-14:50(Y2535), 수13:00-13:50(Y2535)", 
[핵심교양과목],,0115, 철학과인간,교선110,3,3,손성우, ," 월15:00-16:50(Y2535), 수15:00-15:50(Y2535)", 
[핵심교양과목],,0116, 한국근현대사의이해,교선111,3,3,유정희, ," 월10:00-11:50(Y2508), 수11:00-11:50(Y2508)", 
[핵심교양과목],,0117, 한국근현대사의이해,교선111,3,3,유정희, ," 월13:00-14:50(Y2508), 수14:00-14:50(Y2508)", 
[핵심교양과목],,0118, 역사와문명,교선112,3,3,유정희, ," 화11:00-11:50(Y2508), 목10:00-11:50(Y2508)", 
[핵심교양과목],,0119, 역사와문명,교선112,3,3,유정희, ," 화14:00-14:50(Y2508), 목13:00-14:50(Y2508)", 
[핵심교양과목],,0120, 세계화와사회변화,교선113,3,3,나영주, , 화09:00-11:50(Y2532), 
[핵심교양과목],,0121, 세계화와사회변화,교선113,3,3,나영주, , 화14:00-16:50(Y2532), 
[핵심교양과목],,0122, 세계화와사회변화,교선113,3,3,이옥근, , 목09:00-11:50(Y101), 
[핵심교양과목],,0123, 세계화와사회변화,교선113,3,3,이옥근, , 목13:00-15:50(Y101), 
[핵심교양과목],,0124, 세계화와사회변화,교선113,3,3,김규태, , 금11:00-13:50(Y2529), 
[핵심교양과목],,0125, 세계화와사회변화,교선113,3,3,김규태, , 금14:00-16:50(Y2529), 
[핵심교양과목],,0126, 민주주의와현대사회,교선114,3,3,김희진, ," 월10:00-11:50(Y2511), 수11:00-11:50(Y2511)", 
[핵심교양과목],,0127, 민주주의와현대사회,교선114,3,3,김희진, ," 월13:00-14:50(Y2511), 수13:00-13:50(Y2511)", 
[핵심교양과목],,1285, 민주주의와현대사회,교선114,3,3,김희진, ," 화16:00-16:50(Y2511), 목15:00-16:50(Y2511)", 
[핵심교양과목],,0128, 환경과인간,교선120,3,3,전진권, ," 화13:00-14:50(Y2526), 목13:00-13:50(Y2526)", 
[핵심교양과목],,0129, 환경과인간,교선120,3,3,조성경, ," 월09:00-10:50(Y2526), 수09:00-09:50(Y2526)", 
[핵심교양과목],,0130, 환경과인간,교선120,3,3,조성경, ," 월11:00-12:50(Y2526), 수11:00-11:50(Y2526)", 
[핵심교양과목],,0158, 창업입문,교선127,3,3,최원협, , 목09:00-11:50(Y9114), 
[핵심교양과목],,0159, 창업입문,교선127,3,3,최원협, , 목12:00-14:50(Y9114), 
[핵심교양과목],,0160, 창업입문,교선127,3,3,박정호, , 월14:00-16:50(Y9114), 
[핵심교양과목],,0161, 창업입문,교선127,3,3,백병성, , 화09:00-11:50(Y9114), 
[핵심교양과목],,0162, 창업입문,교선127,3,3,백병성, , 화12:00-14:50(Y9114), 
[핵심교양과목],,0163, 글로벌문화,교선128,3,3,조수미, ," 월10:00-11:50(Y2529), 수10:00-10:50(Y2529)", 
