과목,학년,강좌번호,교과목명,교과목번호,학점,시간,담당교수,단계,시간및강의실,비고
[핵심교양과목],,0164, 글로벌문화,교선128,3,3,조수미, ," 월13:00-14:50(Y2529), 수13:00-13:50(Y2529)", 
[핵심교양과목],,0165, 글로벌문화,교선128,3,3,조수미, ," 월15:00-15:50(Y2529), 수14:00-15:50(Y2529)", 
[핵심교양과목],,0166, 글로벌문화,교선128,3,3,조수미, ," 화10:00-11:50(Y2529), 목10:00-10:50(Y2529)", 
[핵심교양과목],,0167, 글로벌문화,교선128,3,3,조수미, ," 화13:00-13:50(Y2529), 목12:00-13:50(Y2529)", 
[핵심교양과목],,0168, 고전으로읽는인문학,교선130,3,3,김인옥, ," 화10:00-10:50(Y9029), 목10:00-11:50(Y9029)", 
[핵심교양과목],,0169, 고전으로읽는인문학,교선130,3,3,오은엽, ," 화15:00-16:50(Y9029), 목15:00-15:50(Y9029)", 
[핵심교양과목],,0170, 고전으로읽는인문학,교선130,3,3,오은엽, , 금10:00-12:50(Y2511), 
[핵심교양과목],,0171, 여성·소수자·공동체,교선131,3,3,김희진, ," 월15:00-15:50(Y2511), 수14:00-15:50(Y2511)", 
[핵심교양과목],,0172, 여성·소수자·공동체,교선131,3,3,김희진, ," 화14:00-15:50(Y2511), 목14:00-14:50(Y2511)", 
[핵심교양과목],,0173, 예술과창조성,교선132,3,3,송경옥, , 월09:00-11:50(Y9010), 
[핵심교양과목],,0174, 예술과창조성,교선132,3,3,안정아, ," 월10:00-11:50(Y9106), 수11:00-11:50(Y9106)", 
[핵심교양과목],,0175, 예술과창조성,교선132,3,3,안정아, ," 월13:00-14:50(Y9106), 수13:00-13:50(Y9106)", 
[핵심교양과목],,0176, 예술과창조성,교선132,3,3,안정아, ," 화13:00-14:50(Y9106), 수14:00-14:50(Y9106)", 
[핵심교양과목],,0177," 우주,생명,마음",교선135,3,3,전진권, ," 화11:00-12:50(Y2526), 목11:00-11:50(Y2526)", 
[핵심교양과목],,0178, SW프로그래밍입문,교선136,3,3,유충열, , 화14:00-16:50(Y9135), 
[핵심교양과목],,0179, SW프로그래밍입문,교선136,3,3,유충열, , 목14:00-16:50(Y9135), 
[핵심교양과목],,0180, SW프로그래밍입문,교선136,3,3,유충열, , 금10:00-12:50(Y9135), 
[핵심교양과목],,0181, 인공지능의세계,교선138,3,3,김제민, , 수14:00-16:50(Y9119), 
[핵심교양과목],,0182, 인공지능의세계,교선138,3,3,김제민, , 목14:00-16:50(Y9119), 
[핵심교양과목],,0183, 4차산업혁명의이해,교선139,3,3,조성경, ," 월13:00-14:50(Y2526), 수13:00-13:50(Y2526)", 
[핵심교양과목],,0184, 4차산업혁명을위한비판적사고,교선140,3,3,손성우, ," 월11:00-12:50(Y2535), 수11:00-11:50(Y2535)", 
[핵심교양과목],,0211, 현대사회와심리학,교선142,3,3,김희진, ," 화10:00-11:50(Y2511), 목10:00-10:50(Y2511)", 
[핵심교양과목],,0212, 현대사회와심리학,교선142,3,3,김희진, ," 화12:00-12:50(Y2511), 목11:00-12:50(Y2511)", 
[핵심교양과목],,0217, 외국인학생을위한한국현대사,교선150,3,3,유정희, , 화15:00-17:50(Y2508), 외국인학생 전용강좌
[핵심교양과목],,0218, 외국인학생을위한한국문화,교선152,3,3,박용수, , 수13:00-15:50(Y8014), 외국인학생 전용강좌
[기독교의이해와삶],,0427, 기독교와합창,균기104,2,2,하쥬리, , 금09:00-10:50(Y22217), 
[기독교의이해와삶],,0428, 기독교와성결혼가정,균기107,2,2,박진숙, , 목13:00-14:50(Y2532), 
[인문과학],,0219, 인간심리의이해,기인107,3,3,김세영, , 금10:00-12:50(Y2523), 
[인문과학],,0220, 서양철학입문,기인108,3,3,이정일, , 목10:00-12:50(Y9010), 
[인문과학],,0221, 동양철학입문,기인109,3,3,손미정, , 수14:00-16:50(Y2526), 
[인문과학],,0222, 일본의언어와문화,기인124,3,3,미배정, , 수12:00-14:50(Y2523), 신규임용예정
[인문과학],,0429, 윤리학에로초대,균인103,2,2,이정일, , 화12:00-13:50(Y5125), 
[인문과학],,0430, 영화로보는역사,균인106,3,3,연동원, , 목10:00-12:50(Y9517), 
[인문과학],,0431, 영화로보는역사,균인106,3,3,연동원, , 목13:00-15:50(Y9517), 
[인문과학],,0432, 영화와철학,균인109,3,3,이병옥, , 월10:00-12:50(Y5120), 
[인문과학],,0433, 영화와철학,균인109,3,3,이병옥, , 월15:00-17:50(Y5120), 
[인문과학],,0434, 미학의이해,균인113,2,2,김화자, , 목13:00-14:50(Y9501), 
[인문과학],,0435, 미학의이해,균인113,2,2,신현주, , 월11:00-12:50(Y5125), 
[인문과학],,0436, 지중해문화여행,균인119,3,3,이종화, , 수14:00-16:50(Y101), 
[문화와예술],,0223, 한국미술사입문,기문108,3,3,이은주, , 화14:00-16:50(Y101), 
[문화와예술],,0224, 서양미술사입문,기문109,3,3,김호근, , 수15:00-17:50(Y8326), 
[문화와예술],,0225, 색채학,기문110,3,3,백지회, , 목09:00-11:50(Y9106), 
[문화와예술],,0226, 색채학,기문110,3,3,백지회, , 목13:00-15:50(Y9035), 
[문화와예술],,0227, 디자인사,기문111,3,3,오주은, , 수10:00-12:50(Y5120), 
[문화와예술],,0228, 디자인개론,기문113,3,3,오주은, , 수14:00-16:50(Y5120), 
[문화와예술],,0229, 서양건축사,기문114,3,3,김란수, , 화15:00-17:50(Y12220), 
[문화와예술],,0230, 서양건축사,기문114,3,3,김란수, , 금15:00-17:50(Y12320), 
[문화와예술],,0231, 영화와예술,기문122,3,3,장병원, , 화10:00-12:50(Y5120), 
[문화와예술],,0232, 공간디자인이해,기문125,3,3,임선희, , 화18:00-20:50(Y9110), 
[문화와예술],,0233, 미술사의이해,기문126,3,3,이은주, , 수12:00-14:50(Y2532), 
[문화와예술],,0234, 동서양미술과미학,기문131,3,3,한지만, , 목13:00-15:50(Y12122), 
[문화와예술],,0235, 건축학개론,기문132,2,2,이명주, , 목14:00-15:50(Y9010), N/P
[문화와예술],,0236, 기초댄스1,기문200,2,4,최일규, , 화13:00-16:50(Y2155), 
[문화와예술],,0237, 기초댄스1,기문200,2,4,최일규, , 목13:00-16:50(Y2155), 
[문화와예술],,0238, 뮤지컬음악의이해1,기문202,2,4,조성범, , 화09:00-12:50(Y2115), 
[문화와예술],,0239, 뮤지컬음악의이해1,기문202,2,4,조성범, , 화13:00-16:50(Y2115), 
[문화와예술],,0240, 한국건축사,기문208,3,3,김왕직, , 화09:00-11:50(Y101), 
[문화와예술],,0241, 교향곡의감상과이해,기문211,3,3,안정아, , 목13:00-15:50(Y9106), 
[문화와예술],,0242, 세계음식문화,기문231,3,3,최신식, , 화09:00-11:50(Y9010), 
[문화와예술],,0243, 4차산업혁명시대의예술,기문234,3,3,정혜윤, , 월13:00-15:50(Y2523), 
[문화와예술],,0437, 서양음악의이해,균문102,2,2,안정아, , 화10:00-11:50(Y9106), 
[문화와예술],,0438, 국악의이해,균문105,2,2,이지연, , 목11:00-12:50(Y9110), 
[문화와예술],,0439, 사진영상미디어의이해,균문117,3,3,김화자, , 목10:00-12:50(Y9501), 
[사회과학],,0244, 인간관계와커뮤니케이션,기사113,3,3,강재호, , 월13:00-15:50(Y9035), 
[사회과학],,0245, 인간관계와커뮤니케이션,기사113,3,3,강재호, , 수13:00-15:50(Y9035), 
[사회과학],,0246, 다문화사회의이해,기사132,3,3,김용한, , 화13:00-15:50(Y9035), 
[사회과학],,0247, NCS의이해와공기업취업전략,기사181,3,3,권성일, , 월09:00-11:50(Y8014), 
[사회과학],,0248, 창업사례연구,기사188,3,3,미배정, , 수12:00-14:50(Y9114), 신규임용예정
[사회과학],,0249, 창업시뮬레이션,기사190,3,3,미배정, , 월09:00-11:50(Y9114)," N/P, 신규임용예정"
[사회과학],,0440, 중국역사와문화,균사139,2,2,강윤옥, , , 인터넷강좌
[사회과학],,0441, 자기분석과직무역량개발,균사148,2,2,강현규, , 화13:00-14:50(Y9010), N/P
[사회과학],,0442, 자기분석과직무역량개발,균사148,2,2,강현규, , 화15:00-16:50(Y9010), N/P
[사회과학],,0443, 자기경영과실전취업준비,균사149,2,2,홍주영, , 월09:00-10:50(Y9035), N/P
[사회과학],,0444, 자기경영과실전취업준비,균사149,2,2,홍주영, , 월11:00-12:50(Y9035), N/P
[사회과학],,0445, 자기경영과실전취업준비,균사149,2,2,방성운, , 화11:00-12:50(Y2523), N/P
[사회과학],,0446, 자기경영과실전취업준비,균사149,2,2,방성운, , 화13:00-14:50(Y2523), N/P
[사회과학],,0447, 대한민국1%가될수있는재테크상식,균사157,3,3,김한수, , , 인터넷강좌(KCU)
[사회과학],,0448, 4차산업혁명시대기술과창업,균사174,3,3,김한수, , , 인터넷강좌(KCU)
[사회과학],,0449, 소비자를위한생활법률,균사175,3,3,김한수, , , 인터넷강좌(KCU)
[사회과학],,0450, 지구에서만나살아가는남자와여자,균사176,3,3,김한수, , , 인터넷강좌(KCU)
[자연과학],,0250, 미적분학1,기자101,3,3,조규근, ," 월09:00-10:50(Y9508), 수09:00-09:50(Y9508)", 
[자연과학],,0251, 미적분학1,기자101,3,3,문은호, ," 월11:00-12:50(Y9503), 수11:00-11:50(Y9503)", 
[자연과학],,0252, 미적분학1,기자101,3,3,김영희, ," 월11:00-12:50(Y9515), 수11:00-11:50(Y9515)", 
[자연과학],,0253, 미적분학1,기자101,3,3,김재덕, ," 월13:00-14:50(Y9519), 수13:00-13:50(Y9519)", 
[자연과학],,0254, 미적분학1,기자101,3,3,문은호, ," 월13:00-14:50(Y9503), 수13:00-13:50(Y9503)", 
[자연과학],,0255, 미적분학1,기자101,3,3,김영희, ," 월15:00-16:50(Y9515), 수15:00-15:50(Y9515)", 
[자연과학],,0256, 미적분학1,기자101,3,3,조규근, ," 월15:00-16:50(Y9508), 수15:00-15:50(Y9508)", 
[자연과학],,0257, 미적분학1,기자101,3,3,문은호, ," 화09:00-10:50(Y9503), 목09:00-09:50(Y9503)", 
[자연과학],,0258, 미적분학1,기자101,3,3,김영희, ," 화09:00-10:50(Y9515), 목09:00-09:50(Y9515)", 
[자연과학],,0259, 미적분학1,기자101,3,3,김재덕, ," 화11:00-11:50(Y9519), 목10:00-11:50(Y9519)", 
[자연과학],,0260, 미적분학1,기자101,3,3,조규근, ," 화11:00-11:50(Y9508), 목10:00-11:50(Y9508)", 
[자연과학],,0261, 미적분학1,기자101,3,3,조규근, ," 화12:00-13:50(Y9508), 목12:00-12:50(Y9508)", 
[자연과학],,0262, 미적분학1,기자101,3,3,김영희, ," 화12:00-13:50(Y9515), 목12:00-12:50(Y9515)", 
[자연과학],,0263, 미적분학1,기자101,3,3,문은호, ," 화14:00-14:50(Y9503), 목13:00-14:50(Y9503)", 
[자연과학],,0264, 미적분학1,기자101,3,3,김재덕, ," 화14:00-14:50(Y9519), 목13:00-14:50(Y9519)", 
[자연과학],,0265, 미적분학1,기자101,3,3,조규근, ," 화15:00-16:50(Y9508), 목15:00-15:50(Y9508)", 
[자연과학],,0266, 미적분학1,기자101,3,3,문은호, ," 화15:00-16:50(Y9503), 목15:00-15:50(Y9503)", 
[자연과학],,0267, 미적분학1,기자101,3,3,노세은, ," 월11:00-11:50(Y9517), 수11:00-11:50(Y9517), 금11:00-11:50(Y9517)", 수학과 전용강좌
[자연과학],,0268, 미적분학2,기자102,3,3,김영희, ," 화15:00-16:50(Y9515), 목15:00-15:50(Y9515)", 
[자연과학],,0269, 공학수학1,기자103,3,3,이범주, ," 월10:00-11:50(Y8326), 수13:00-13:50(Y8326)", 전기공학과 전용강좌
[자연과학],,0270, 공학수학1,기자103,3,3,이범주, ," 월13:00-13:50(Y8326), 수10:00-11:50(Y8326)", 전기공학과 전용강좌
[자연과학],,0271, 공학수학1,기자103,3,3,김한승, ," 월17:00-17:50(Y8301), 수16:00-17:50(Y8301)", 환경에너지공학과 전용강좌
[자연과학],,0272, 공학수학1,기자103,3,3,장민우, ," 화10:00-10:50(Y13216), 목10:00-11:50(Y13216)", 토목환경공학과 우선강좌
[자연과학],,0273, 공학수학1,기자103,3,3,최민석, , 금09:00-11:50(Y127), 기계공학과 전용강좌
[자연과학],,0274, 공학수학1,기자103,3,3,최민석, , 목09:00-11:50(Y123), 
[자연과학],,0275, 공학수학1,기자103,3,3,나광수, ," 월13:00-14:50(Y9515), 수13:00-13:50(Y9515)", 교통공학과 전용강좌
[자연과학],,0277, 공학수학1,기자103,3,3,조규근, , 금09:00-11:50(Y9508), 전자공학과 전용강좌
[자연과학],,0278, 공학수학1,기자103,3,3,김동호, , 금09:00-11:50(Y9515), 전자공학과 전용강좌
[자연과학],,0279, 공학수학1,기자103,3,3,심호진, ," 수11:00-12:50(Y9519), 금11:00-11:50(Y9519)", 컴퓨터공학과 전용강좌
[자연과학],,0280, 공학수학1,기자103,3,3,김동호, ," 수14:00-14:50(Y9519), 금13:00-14:50(Y9519)", 컴퓨터공학과 전용강좌
[자연과학],,0281, 공학수학1,기자103,3,3,나광수, ," 월09:00-10:50(Y301), 수11:00-11:50(Y301)", 화학공학과 전용강좌
[자연과학],,0282, 공학수학1,기자103,3,3,나광수, ," 월11:00-11:50(Y351), 수09:00-10:50(Y351)", 화학공학과 전용강좌
[자연과학],,0283, 통계학개론,기자106,3,3,박윤선, ," 화10:00-11:50(Y549), 목10:00-10:50(Y549)", 산업경영공학과 전용강좌
[자연과학],,0284, 통계학개론,기자106,3,3,박윤선, ," 화13:00-14:50(Y549), 목13:00-13:50(Y549)", 산업경영공학과 전용강좌
[자연과학],,0285, 통계학개론,기자106,3,3,김재덕, ," 화09:00-10:50(Y9519), 목09:00-09:50(Y9519)", 
[자연과학],,0286, 통계학개론,기자106,3,3,김재덕, ," 화15:00-16:50(Y9519), 목15:00-15:50(Y9519)", 교통공학과 전용강좌
[자연과학],,1263, 통계학개론,기자106,3,3,양태영, ," 월11:00-12:50(Y101), 수11:00-11:50(Y101)", 
[자연과학],,1264, 통계학개론,기자106,3,3,양태영, ," 수12:00-12:50(Y101), 금11:00-12:50(Y101)", 
[자연과학],,0287, 선형대수학개론,기자107,3,3,문은호, ," 화11:00-11:50(Y9503), 목10:00-11:50(Y9503)", 블렌디드러닝강좌
[자연과학],,0288, 물리학1,기자111,3,3,권철안, ," 월09:00-10:50(Y9001), 수10:00-10:50(Y9001)", 물리학과 전용강좌
[자연과학],,0289, 물리학1,기자111,3,3,노태호, ," 월09:00-10:50(Y9006), 수09:00-09:50(Y9006)", 
[자연과학],,0290, 물리학1,기자111,3,3,김영훈, ," 월11:00-12:50(Y9001), 수11:00-11:50(Y9001)", 
[자연과학],,0291, 물리학1,기자111,3,3,노태호, ," 월11:00-12:50(Y9006), 수11:00-11:50(Y9006)", 
[자연과학],,0292, 물리학1,기자111,3,3,김영훈, ," 월13:00-14:50(Y9001), 수13:00-13:50(Y9001)", 
[자연과학],,0293, 물리학1,기자111,3,3,김영훈, ," 월15:00-16:50(Y9001), 수15:00-15:50(Y9001)", 
[자연과학],,0294, 물리학1,기자111,3,3,박영아, ," 월15:00-16:50(Y9006), 수15:00-15:50(Y9006)", 
[자연과학],,0295, 물리학1,기자111,3,3,이남주, ," 화09:00-10:50(Y9001), 목10:00-10:50(Y9001)", 
[자연과학],,0296, 물리학1,기자111,3,3,노태호, ," 화09:00-10:50(Y9006), 목10:00-10:50(Y9006)", 
[자연과학],,0297, 물리학1,기자111,3,3,이남주, ," 화11:00-12:50(Y9001), 목11:00-11:50(Y9001)", 
[자연과학],,0298, 물리학1,기자111,3,3,이지우, ," 화11:00-12:50(Y9006), 목11:00-11:50(Y9006)", 
[자연과학],,0299, 물리학1,기자111,3,3,민해식, ," 화13:00-14:50(Y9001), 목13:00-13:50(Y9001)", 
[자연과학],,0300, 물리학1,기자111,3,3,문혜진, ," 화13:00-14:50(Y9006), 목13:00-13:50(Y9006)", 
[자연과학],,0301, 물리학1,기자111,3,3,민해식, ," 화15:00-16:50(Y9001), 목15:00-15:50(Y9001)", 
[자연과학],,0302, 물리학1,기자111,3,3,문혜진, ," 화15:00-16:50(Y9006), 목15:00-15:50(Y9006)", 
[자연과학],,0303, 물리학1,기자111,3,3,김복수, ," 수10:00-10:50(Y9006), 금09:00-10:50(Y9006)", 
[자연과학],,0304, 물리학1,기자111,3,3,김복수, ," 수14:00-14:50(Y9006), 금13:00-14:50(Y9006)", 
[자연과학],,0305, 물리학1,기자111,3,3,윤병만, ," 화16:00-16:50(Y13103), 목15:00-16:50(Y13103)", 토목환경공학과 우선강좌
[자연과학],,0306, 물리학2,기자112,3,3,김복수, ," 수11:00-12:50(Y9010), 금11:00-11:50(Y9010)", 
[자연과학],,0307, 물리학실험1,기자113,1,2,김선제, , 월09:00-10:50(Y23515), 
[자연과학],,0308, 물리학실험1,기자113,1,2,김선제, , 월11:00-12:50(Y23520), 
[자연과학],,0309, 물리학실험1,기자113,1,2,김선제, , 수09:00-10:50(Y23523), 
[자연과학],,0310, 물리학실험1,기자113,1,2,김선제, , 목09:00-10:50(Y23515), 
[자연과학],,0311, 물리학실험1,기자113,1,2,김선제, , 금09:00-10:50(Y23515), 
[자연과학],,0312, 물리학실험1,기자113,1,2,박영아, , 화09:00-10:50(Y23515), 
[자연과학],,0313, 물리학실험1,기자113,1,2,박영아, , 화13:00-14:50(Y23515), 
[자연과학],,0314, 물리학실험1,기자113,1,2,박영아, , 수09:00-10:50(Y23515), 
[자연과학],,0315, 물리학실험1,기자113,1,2,박영아, , 목11:00-12:50(Y23523), 
[자연과학],,0316, 물리학실험1,기자113,1,2,박영아, , 금09:00-10:50(Y23520), 
[자연과학],,0317, 물리학실험1,기자113,1,2,이지우, , 월09:00-10:50(Y23523), 
[자연과학],,0318, 물리학실험1,기자113,1,2,이지우, , 월13:00-14:50(Y23523), 
[자연과학],,0319, 물리학실험1,기자113,1,2,이지우, , 화13:00-14:50(Y23523), 
[자연과학],,0320, 물리학실험1,기자113,1,2,이지우, , 수13:00-14:50(Y23515), 
[자연과학],,0321, 물리학실험1,기자113,1,2,이지우, , 목13:00-14:50(Y23515), 
[자연과학],,0322, 물리학실험1,기자113,1,2,김재완, , 월11:00-12:50(Y23515), 
[자연과학],,0323, 물리학실험1,기자113,1,2,김재완, , 화09:00-10:50(Y23523), 
[자연과학],,0324, 물리학실험1,기자113,1,2,김재완, , 화11:00-12:50(Y23523), 
[자연과학],,0325, 물리학실험1,기자113,1,2,김재완, , 목09:00-10:50(Y23523), 
[자연과학],,0326, 물리학실험1,기자113,1,2,김재완, , 목11:00-12:50(Y23515), 
[자연과학],,0327, 물리학실험1,기자113,1,2,권철안, , 수11:00-12:50(Y23520), 
[자연과학],,0328, 물리학실험1,기자113,1,2,권철안, , 목11:00-12:50(Y23520), 
[자연과학],,0329, 물리학실험1,기자113,1,2,권철안, , 금09:00-10:50(Y23523), 
[자연과학],,0330, 물리학실험1,기자113,1,2,노태호, , 월13:00-14:50(Y23520), 
[자연과학],,0331, 물리학실험1,기자113,1,2,노태호, , 화11:00-12:50(Y23520), 
[자연과학],,0332, 물리학실험1,기자113,1,2,노태호, , 화13:00-14:50(Y23520), 
[자연과학],,0333, 물리학실험1,기자113,1,2,노태호, , 목13:00-14:50(Y23520), 
[자연과학],,0334, 물리학실험1,기자113,1,2,강치중, , 화09:00-10:50(Y23520), 
[자연과학],,0335, 물리학실험1,기자113,1,2,강치중, , 수11:00-12:50(Y23523), 
[자연과학],,0336, 물리학실험1,기자113,1,2,강치중, , 목09:00-10:50(Y23520), 
[자연과학],,0337, 일반생물학,기자116,3,3,문정환, ," 화14:00-14:50(Y5120), 목13:00-14:50(Y5120)", 
[자연과학],,0338, 일반생물학,기자116,3,3,최상봉, ," 화14:00-14:50(Y5125), 목13:00-14:50(Y5125)", 
[자연과학],,0339, 일반생물학,기자116,3,3,정병철, ," 화14:00-15:50(Y8326), 목14:00-14:50(Y8326)", 
[자연과학],,0340, 생물학1,기자117,3,3,권형진, ," 수12:00-12:50(Y8326), 금11:00-12:50(Y8326)", 
[자연과학],,0341, 생물학1,기자117,3,3,정병철, ," 화11:00-11:50(Y8326), 목10:00-11:50(Y8326)", 
[자연과학],,0342, 생물학실험1,기자119,1,2,김상현, , 월14:00-15:50(Y8305), 
[자연과학],,0343, 생물학실험1,기자119,1,2,김상현, , 수14:00-15:50(Y8305), 
[자연과학],,0344, 일반화학,기자121,3,3,이동기, ," 월11:00-12:50(Y9014), 수11:00-11:50(Y9014)", 
[자연과학],,0345, 일반화학,기자121,3,3,임보람, ," 월13:00-14:50(Y23101), 수13:00-13:50(Y23101)", 
[자연과학],,0346, 일반화학,기자121,3,3,임보람, ," 월15:00-16:50(Y23101), 수15:00-15:50(Y23101)", 
[자연과학],,0347, 일반화학,기자121,3,3,임보람, ," 월09:00-10:50(Y23101), 수09:00-09:50(Y23101)", 
[자연과학],,0348, 일반화학,기자121,3,3,임보람, ," 화12:00-13:50(Y23101), 목12:00-12:50(Y23101)", 
[자연과학],,0349, 일반화학,기자121,3,3,이현주, ," 화14:00-14:50(Y9014), 목13:00-14:50(Y9014)", 
[자연과학],,0350, 일반화학,기자121,3,3,이현주, ," 화15:00-16:50(Y9014), 목15:00-15:50(Y9014)", 
[자연과학],,0351, 일반화학실험,기자122,1,2,한승석, , 월11:00-12:50(Y23423), 
[자연과학],,0352, 일반화학실험,기자122,1,2,구상호, , 월13:00-14:50(Y23423), 
[자연과학],,0353, 일반화학실험,기자122,1,2,구상호, , 월15:00-16:50(Y23423), 
[자연과학],,0354, 일반화학실험,기자122,1,2,구상호, , 화09:00-10:50(Y23423), 
[자연과학],,0355, 일반화학실험,기자122,1,2,이동기, , 화11:00-12:50(Y23423), 
[자연과학],,0356, 일반화학실험,기자122,1,2,한승석, , 화13:00-14:50(Y23423), 
[자연과학],,0357, 일반화학실험,기자122,1,2,한승석, , 화15:00-16:50(Y23423), 
[자연과학],,0358, 일반화학실험,기자122,1,2,이동기, , 수09:00-10:50(Y23423), 
[자연과학],,0359, 일반화학실험,기자122,1,2,한승석, , 수11:00-12:50(Y23423), 
[자연과학],,0360, 일반화학실험,기자122,1,2,구상호, , 수13:00-14:50(Y23423), 
[자연과학],,0361, 일반화학실험,기자122,1,2,이동기, , 수15:00-16:50(Y23423), 
[자연과학],,0362, 일반화학실험,기자122,1,2,한승석, , 목11:00-12:50(Y23423), 
[자연과학],,0363, 일반화학실험,기자122,1,2,이동기, , 목13:00-14:50(Y23423), 
[자연과학],,0364, 일반화학실험,기자122,1,2,이동기, , 목15:00-16:50(Y23423), 
[자연과학],,0365, 화학1,기자123,3,3,이한림, ," 월09:00-10:50(Y9014), 수09:00-09:50(Y9014)", 화학과 전용강좌
[자연과학],,0366, 화학1,기자123,3,3,박노경, ," 월11:00-12:50(Y23101), 수11:00-11:50(Y23101)", 
[자연과학],,0367, 화학1,기자123,3,3,정장훈, ," 월13:00-14:50(Y9014), 수13:00-13:50(Y9014)", 
[자연과학],,0369, 화학1,기자123,3,3,임보람, ," 화11:00-11:50(Y23101), 목10:00-11:50(Y23101)", 
[자연과학],,0370, 화학1,기자123,3,3,민혜경, ," 화14:00-14:50(Y23101), 목13:00-14:50(Y23101)", 
[자연과학],,0371, 화학1,기자123,3,3,민혜경, ," 화15:00-16:50(Y23101), 목15:00-15:50(Y23101)", 
[자연과학],,0372, 화학1,기자123,3,3,윤태광, ," 월16:00-16:50(Y23721), 목15:00-16:50(Y23721)", 신소재공학과 전용강좌
[자연과학],,0373, 화학1,기자123,3,3,정범석, ," 화11:00-11:50(Y5125), 목10:00-11:50(Y5125)", 환경에너지공학과 전용강좌
[자연과학],,0374, 화학실험1,기자125,1,2,박노경, , 월09:00-10:50(Y23420), 
[자연과학],,0375, 화학실험1,기자125,1,2,이한림, , 월11:00-12:50(Y23420), 
[자연과학],,0376, 화학실험1,기자125,1,2,이한림, , 월13:00-14:50(Y23420), 
[자연과학],,0377, 화학실험1,기자125,1,2,정장훈, , 월15:00-16:50(Y23420), 
[자연과학],,0378, 화학실험1,기자125,1,2,정장훈, , 화09:00-10:50(Y23420), 
[자연과학],,0379, 화학실험1,기자125,1,2,정장훈, , 화11:00-12:50(Y23420), 
[자연과학],,0380, 화학실험1,기자125,1,2,박노경, , 화13:00-14:50(Y23420), 
[자연과학],,0381, 화학실험1,기자125,1,2,박노경, , 화15:00-16:50(Y23420), 
[자연과학],,0382, 화학실험1,기자125,1,2,박노경, , 수09:00-10:50(Y23420), 
[자연과학],,0383, 화학실험1,기자125,1,2,이한림, , 수11:00-12:50(Y23420), 
[자연과학],,0384, 화학실험1,기자125,1,2,이한림, , 수13:00-14:50(Y23420), 
[자연과학],,0385, 화학실험1,기자125,1,2,정장훈, , 수15:00-16:50(Y23420), 
[자연과학],,0386, 화학실험1,기자125,1,2,박노경, , 목11:00-12:50(Y23420), 
[자연과학],,0387, 화학실험1,기자125,1,2,이한림, , 목13:00-14:50(Y23420), 
[자연과학],,0388, 화학실험1,기자125,1,2,정장훈, , 목15:00-16:50(Y23420), 
[자연과학],,0389, 일반생물학실험,기자130,1,2,김상현, , 목15:00-16:50(Y8305), 
[자연과학],,0390, 미적분학연습1,기자131,1,2,노세은, , 화11:00-12:50(Y9517), 수학과 전용강좌
